HP_ID,info
HP:0002223,absent eyebrow hair shafts
HP:0030825,absent foveal reflex on examination
HP:0002688,absent frontal sinus development
HP:0011467,absent gallbladder anomaly
HP:0011467,absent gallbladder defect
HP:0011467,absent gallbladder malformation
HP:0011467,absent gallbladder pathology
HP:0011467,absent gallbladder syndrome
HP:0011455,absent malleus ossicle
HP:0007265,absent mesencephalon condition
HP:0005623,absent ossification of the calvaria .
HP:0008198,absent parathyroid glands at birth
HP:0100566,absent spinal cord syndrome
HP:0001746,absent spleen syndrome
HP:0011456,absent stapes malformation
HP:0005359,absent thymic shadow on x-ray
HP:0000851,absent thyroid function since birth
HP:0003982,absent ulna bone
HP:0001927,acanthocyte morphology
HP:0001927,acanthocytes in blood smear
HP:0005506,accelerated phase chronic myeloid leukemia
HP:0011270,accesory tragus
HP:0001747,accessory spleen syndrome
HP:0031766,accommodative convergence excess esotropia
HP:0031624,accommodative insufficiency in moderate myopia
HP:0006517,"accumulation of amorphous pas-positive material in the space betweem alveolar macrophages, sometimes as condensed form are typically found in alveolar proteinosis."
HP:0001953,accumulation of ketones in urine
HP:0031200,acellular hyaline casts
HP:0025498,aceruloplasminemia condition
HP:0002571,achalasia cardia
HP:4000206,acitivity of 3-methylcrotonyl-coa carboxylase below the lower limit of normal in cultured fibroblasts.
HP:4000207,acitivity of branched-chain alpha-keto acid dehydrogenase complex below the lower limit of normal in cultured fibroblasts.
HP:4000211,acitivity of glycerol kinase below the lower limit of normal in cultured fibroblasts.
HP:4000210,acitivity of isovaleryl-coa dehydrogenase below the lower limit of normal in cultured fibroblasts.
HP:0030745,acquired ductus arteriosus aneurysm
HP:0025355,"acquired focal dilatations of branches of the retinal artery, usually second-order retinal arterioles, that range in size from 100 to 200 micrometers in diameter. macroaneurysms are generally located at the termporal retina and may be hemorrhagic or exudative."
HP:0005950,acquired laryngeal web
HP:0012119,acquired methemoglobinemia
HP:0000832,acquired primary hypothyroidism
HP:0030665,action-exacerbated rubral tremor
HP:0002080,action-induced cerebellar tremor
HP:0100686,active enthesitis
HP:0012449,active sacroiliac joint synovitis
HP:0034996,activity of carbamoylphosphate synthetase in the liver below the lower limit of normal.
HP:0034995,"activity of fructose-1,6-bisphosphatase in the liver below the lower limit of normal."
HP:0030005,acute capillary leak episode
HP:0006573,acute fatty liver infiltration
HP:0002840,acute or chronic lymphadenitis
HP:0012121,acute panuveitis
HP:0010771,acute pilonidal abscess
HP:0002138,acute subarachnoid hemorrhage diagnosis
HP:0011782,acute thyroid crisis
HP:0001082,acute/chronic cholecystitis
HP:0000090,adolescent nephronophthisis
HP:0006748,adrenal pheochromocytoma leading to hyperadrenergic state
HP:0001089,advanced iris atrophy
HP:0012118,advanced-stage laryngeal cancer
HP:0011143,age-related cortical cataract changes
HP:0001489,age-related vitreous detachment
HP:0031287,aged-related seborrheic verruca
HP:0008660,agenetic renal tubules  this term emphasizes the absence of the renal tubules a feature of renotubular dysgenesis
HP:0000718,aggressive behaviour
HP:0012058,aggressive nodular melanoma
HP:0012027,airway compromise by laryngeal edema
HP:0025425,airway obstruction from laryngospasm
HP:0011638,alcapa syndrome
HP:0010523,alexia resulting from cerebral damage
HP:0003193,allergic rhinitis symptoms
HP:0007874,almond palpebral fissure
HP:0030738,altman type ii sacrococcygeal teratoma: external presentation and intrapelvic growth
HP:0033632,"alveolar volume is a volume accessible during 10-second breath-hold, measured during a single breath manouver. va is calculated by knowing the fractional concentration of the tracer gas and the volume of the gas inhaled. va = vi* . in this equation, vi = inspired volume of tracer gas, fi tracer= inspired fraction of tracer gas, fa tracer = alveolar fraction of tracer gas."
HP:0025236,ambulatory somnambulism
HP:0004859,amegakaryocytic thrombocytopenia syndrome
HP:0012058,amelanotic nodular melanoma
HP:0034649,amoutn of n-acetylaspartate high in the urine above upper limit of normal.
HP:0002690,amplified sella turcica
HP:0034313,"an abnoramlly increased ejection fraction of the left ventricle, usually defined as a left ventricular ejection fraction greater than 70 percent."
HP:0030782,"an abnormal amount of any of the interleukins, a class of cytokines, in the circulation."
HP:0020063,an abnormal elevation above normal hemoglobin concentration in the circulation.
HP:0033580,an abnormal finding in a compound motor action potential measurement in emg. nerve conduction studies involve the application of a depolarising square wave electrical pulses to the skin over a peripheral nerve producing: a propagated nerve action potential recorded at a distant point over the same nerve: and a compound muscle action potential arising from the activation of muscle fibres in a target muscle supplied by the nerve. in both cases these may be recorded with surface or needle electrodes. the cmap is a summated voltage response from the individual muscle fibre action potentials. the shortest latency of the cmap is the time from stimulus artefact to onset of the response and is a biphasic response with an initial upward deflection followed by a smaller downward deflection. the cmap amplitude is measured from baseline to negative peak and measured in millivolts .
HP:0410350,an abnormal increase in the concentrationl of small fucosylated oligosaccharides in the urine.
HP:0031973,an abnormal increase in the ratio of the height of the cup of the optic nerve head to the height of the disc.
HP:0003637,an abnormal reduction in 4-hydroxyphenylpyruvate dioxygenase level.
HP:0002877,an abnormal reduction in alveolar ventilation occuring during sleep. this is characterized by a rise in arterial carbon dioxide.
HP:5200221,"an abnormal reduction in the interest or frequency of physical contact with others as compared with the usual behavior of an individual. for instance, an individual may choose to stand farther apart from others in conversations or decline physical contact when offered during social interactions."
HP:0034221,an abnormal strcutural of the zone of the cerebral cortex that is located inferior to the lateral fissure on other cerebral hemispheres.
HP:5200027,an abnormality in one's tendency to initiate social interactions.
HP:0011116,an abnormality in the production or cellular release of interferons .
HP:0011117,an abnormality in the production or cellular release of interleukins .
HP:0410192,"an abnormality in uridine diphosphate glucose-4-epimerase level, an enzyme that catalyzes the reaction: udp-glucose = udp-galactose."
